ID_Place,country,city,latitude,longitude
Place_0483,Chile,San Pedro de Atacama,-22.0112,-67.4079
Place_0484,Peru,Estique,-17.5951,-69.7698
Place_0485,Argentina,San Antonio de los Cobres,-23.8977,-66.8656
Place_0486,Chile,Iquique,-19.7679,-70.4253
Place_0487,Chile,Tocopilla,-22.2744,-70.0538
Place_0488,Chile,Calama,-21.3496,-68.3982
Place_0489,Bolivia,Atocha,-21.4666,-66.8175
Place_0490,Chile,Calama,-22.4292,-68.6863
Place_0491,Chile,Calama,-21.6732,-68.4644
Place_0492,Chile,Arica,-18.4999,-69.379
Place_0493,Argentina,San Antonio de los Cobres,-24.1671,-66.9051
Place_0494,Chile,Iquique,-20.0064,-69.0418
Place_0495,Argentina,Pocito,-31.7905,-68.7741
Place_0496,Argentina,Mendoza,-32.8601,-69.1927
Place_0497,Argentina,Mendoza,-32.887,-69.112
Place_0498,Argentina,Mendoza,-32.873,-69.1499
Place_0499,Chile,Ovalle,-30.845,-71.6434
Place_0500,Argentina,Abra Pampa,-22.7776,-66.6905
Place_0501,Chile,Salamanca,-32.0935,-71.1521
Place_0502,Chile,Tocopilla,-22.5128,-70.4041
Place_0503,Chile,Coquimbo,-30.2408,-71.44
Place_0504,Argentina,Abra Pampa,-22.5326,-66.4588
Place_0505,Argentina,Tinogasta,-28.2409,-67.409
Place_0506,Chile,Vallenar,-28.5857,-70.0709
Place_0507,Argentina,San Antonio de los Cobres,-24.2323,-67.3002
Place_0508,Chile,San Antonio,-33.895,-72.5038
Place_0509,Chile,Tocopilla,-21.5239,-69.6851
Place_0510,Chile,Río Bueno,-40.1138,-72.4911
Place_0511,Argentina,San Antonio de los Cobres,-24.0005,-66.798
Place_0512,Chile,Cartagena,-33.343,-71.6982
Place_0513,Chile,San Antonio,-33.9907,-72.1521
Place_0514,Chile,Taltal,-25.7586,-70.8877
Place_0515,Argentina,Calingasta,-31.5139,-69.4448
Place_0516,Chile,Vallenar,-27.8456,-71.542
Place_0517,Chile,San Pedro de Atacama,-22.8092,-67.0028
Place_0518,Chile,Vallenar,-27.8166,-71.552
Place_0519,Chile,Ovalle,-30.6217,-71.6659
Place_0520,Chile,Iquique,-20.8264,-68.8273
Place_0521,Chile,San Antonio,-33.7397,-72.2014
Place_0522,Chile,San Antonio,-33.7302,-72.1753
Place_0523,Argentina,San Antonio de los Cobres,-23.4187,-66.9053
Place_0524,Chile,Iquique,-19.3649,-69.1649
Place_0525,Argentina,La Rioja,-29.1225,-66.7133
Place_0526,Chile,Vallenar,-28.0931,-70.7779
Place_0527,Chile,Corral,-39.2559,-74.9384
Place_0528,Chile,Vicuña,-30.0795,-70.7669
Place_0529,Chile,Vallenar,-28.0555,-71.5045
Place_0530,Argentina,San Antonio de los Cobres,-24.3057,-67.3193
Place_0531,Chile,Taltal,-25.9686,-71.1852
Place_0532,Chile,Ovalle,-30.687,-71.6578
Place_0533,Argentina,Calingasta,-31.5493,-69.1505
Place_0534,Chile,San Antonio,-33.6,-71.9525
Place_0535,Argentina,San Antonio de los Cobres,-23.9833,-66.7307
Place_0536,Chile,Calama,-22.3429,-68.6429
Place_0537,Chile,Calama,-21.2826,-68.8968
Place_0538,Chile,Constitución,-34.8672,-74.0649
Place_0539,Chile,Tocopilla,-21.4375,-70.5911
Place_0540,Bolivia,Atocha,-21.4341,-66.8793
Place_0541,Chile,Lebu,-37.9094,-75.2974
Place_0542,Chile,Puerto Chacabuco,-45.75,-76.5535
Place_0543,Chile,Calama,-21.2474,-68.7685
Place_0544,Chile,Calama,-21.7381,-68.6721
Place_0545,Bolivia,Atocha,-21.4857,-66.7637
Place_0546,Argentina,San Agustín de Valle Fértil,-30.5734,-67.7086
Place_0547,Chile,Corral,-39.9909,-74.1203
Place_0548,Peru,Tarata,-17.4437,-69.9175
Place_0549,Chile,Antofagasta,-23.363,-71.8202
Place_0550,Peru,Calana,-18.2572,-69.7639
Place_0551,Chile,Arica,-18.8779,-69.5459
Place_0552,Argentina,San Antonio de los Cobres,-24.1,-67.1545
Place_0553,Argentina,San Antonio de los Cobres,-23.8086,-67.2527
Place_0554,Chile,Arica,-18.9916,-69.6312
Place_0555,Peru,Tarata,-17.4226,-69.8904
Place_0556,Chile,Los Andes,-32.8166,-70.1938
Place_0557,Chile,Calama,-21.6702,-68.4171
Place_0558,Chile,Ovalle,-30.6799,-71.6399
Place_0559,Chile,Copiapó,-27.0916,-70.9356
Place_0560,Chile,Arica,-19.2158,-69.5193
Place_0561,Chile,Iquique,-19.9968,-69.2001
Place_0562,Argentina,San Antonio de los Cobres,-24.3675,-67.2724
Place_0563,Chile,Taltal,-24.7791,-70.6975
Place_0564,Chile,Iquique,-20.2466,-69.2682
Place_0565,Chile,Paine,-33.8898,-70.3597
Place_0566,Chile,Quellón,-43.5063,-76.0596
Place_0567,Chile,Tocopilla,-21.17,-70.0201
Place_0568,Chile,Quilpué,-33.279,-71.3906
Place_0569,Argentina,San Antonio de los Cobres,-23.9227,-67.0905
Place_0570,Chile,Vallenar,-28.6763,-70.3705
Place_0571,Argentina,San Antonio de los Cobres,-24.2438,-67.0881
Place_0572,Argentina,San Antonio de los Cobres,-24.1546,-67.2293
Place_0573,Peru,Estique,-17.5552,-69.8168
Place_0574,Argentina,San Antonio de los Cobres,-24.0113,-66.7272
Place_0575,Peru,Ticaco,-17.392,-69.9145
Place_0576,Chile,Iquique,-20.9452,-68.8306
Place_0577,Chile,Calama,-22.209,-68.5197
Place_0578,Argentina,San Antonio de los Cobres,-23.7203,-67.174
Place_0579,Chile,Calama,-22.3566,-68.8987
Place_0580,Chile,Rauco,-34.9018,-71.8885
Place_0581,Chile,Copiapó,-27.4894,-69.3757
Place_0582,Bolivia,Atocha,-21.3674,-66.7133
Place_0583,Argentina,San Antonio de los Cobres,-23.9204,-66.6828
Place_0584,Argentina,Abra Pampa,-22.8886,-66.5858
Place_0585,Peru,Tarata,-17.4098,-69.8248
Place_0586,Argentina,San Antonio de los Cobres,-24.2633,-67.2371
Place_0587,Peru,Chuquitira,-17.3512,-69.9961
Place_0588,Chile,Calama,-21.1556,-68.7857
Place_0589,Chile,Ovalle,-30.5814,-71.7479
Place_0590,Chile,Calama,-21.2773,-68.8268
Place_0591,Chile,Antofagasta,-23.941,-70.7214
Place_0592,Chile,Coquimbo,-30.399,-72.2957
Place_0593,Peru,Estique,-17.5177,-69.8731
Place_0594,Argentina,Nueve de Julio,-31.9594,-68.353
Place_0595,Argentina,San Antonio de los Cobres,-23.9726,-66.8221
Place_0596,Bolivia,Uyuni,-20.9701,-67.6554
Place_0597,Peru,Tarata,-17.4616,-69.8535
Place_0598,Argentina,Andalgalá,-27.968,-66.6011
Place_0599,Chile,Calama,-21.6646,-68.5251
Place_0600,Chile,La Serena,-29.6284,-71.2502
Place_0601,Chile,Iquique,-19.5782,-68.6937
Place_0602,Peru,Estique,-17.5091,-69.8165
Place_0603,Peru,Chuquitira,-17.2713,-70.0644
Place_0604,Chile,Calama,-22.1504,-68.5722
Place_0605,Peru,Estique,-17.4766,-69.8525
Place_0606,Bolivia,Challapata,-19.3256,-67.7921
Place_0607,Chile,Calama,-21.5653,-68.4921
Place_0608,Chile,Los Andes,-32.6855,-70.1102
Place_0609,Chile,Iquique,-20.2194,-69.2082
Place_0610,Argentina,San Antonio de los Cobres,-24.2391,-67.4375
Place_0611,Peru,Estique,-17.5174,-69.8277
Place_0612,Argentina,San Antonio de los Cobres,-24.1717,-67.1054
Place_0613,Peru,Chuquitira,-17.2909,-69.9089
Place_0614,Peru,Chuquitira,-17.3395,-69.8
Place_0615,Chile,Vallenar,-27.7569,-71.3334
Place_0616,Argentina,San Antonio de los Cobres,-24.0602,-67.1985
Place_0617,Chile,San Pedro de Atacama,-21.8683,-67.3993
Place_0618,Argentina,San Antonio de los Cobres,-24.1471,-67.0945
Place_0619,Chile,Calama,-21.9277,-68.741
Place_0620,Argentina,San Antonio de los Cobres,-23.9917,-67.0509
Place_0621,Chile,Calama,-21.2593,-68.4746
Place_0622,Chile,Calama,-22.1531,-68.5794
Place_0623,Argentina,San Martín,-31.1988,-68.1992
Place_0624,Chile,Iquique,-20.674,-70.1736
Place_0625,Chile,San Pedro de Atacama,-22.4862,-67.6975
Place_0626,Chile,Calama,-22.8521,-68.7582
Place_0627,Chile,San Antonio,-33.9036,-72.3846
Place_0628,Argentina,Antofagasta de la Sierra,-26.7705,-67.6018
Place_0629,Chile,Constitución,-34.5887,-73.1023
Place_0630,Chile,Iquique,-20.6775,-70.2514
Place_0631,Chile,Iquique,-19.4146,-69.3992
Place_0632,Chile,Teno,-34.8218,-71.0705
Place_0633,Chile,Coquimbo,-30.1386,-71.5722
Place_0634,Chile,Coquimbo,-30.1366,-71.5825
Place_0635,Chile,La Serena,-29.0431,-71.6938
Place_0636,Peru,Tarata,-17.4202,-69.9415
Place_0637,Peru,Chuquitira,-17.3496,-69.7479
Place_0638,Peru,Chuquitira,-17.2608,-69.941
Place_0639,Argentina,Abra Pampa,-22.7456,-66.1312
Place_0640,Chile,San Pedro de Atacama,-23.2035,-68.7386
Place_0641,Peru,Tarata,-17.3999,-69.894
Place_0642,Argentina,Andacollo,-37.2631,-70.8302
Place_0643,Chile,San Antonio,-34.0061,-72.2952
Place_0644,Chile,San Antonio,-34.0248,-72.4062
Place_0645,Chile,Libertador O'Higgins,-34.0255,-72.3697
Place_0646,Chile,Antofagasta,-24.039,-70.2023
Place_0647,Chile,Iquique,-20.9139,-68.8264
Place_0648,Argentina,San Antonio de los Cobres,-24.0015,-66.7767
Place_0649,Chile,Iquique,-20.0254,-69.3241
Place_0650,Argentina,San Antonio de los Cobres,-23.39,-66.8128
Place_0651,Chile,Iquique,-19.6919,-70.1209
Place_0652,Peru,Ticaco,-17.3902,-69.9106
Place_0653,Chile,Copiapó,-27.5264,-71.2313
Place_0654,Chile,Iquique,-19.6397,-69.2822
Place_0655,Argentina,Londres,-27.8944,-66.6978
Place_0656,Chile,San Antonio,-34.036,-72.3217
Place_0657,Chile,San Antonio,-34.0675,-72.3663
Place_0658,Chile,San Antonio,-34.0689,-72.3578
Place_0659,Chile,San Antonio,-34.0236,-72.4465
Place_0660,Chile,Calama,-21.7635,-68.616
Place_0661,Chile,San Antonio,-34.003,-72.3754
Place_0662,Chile,San Antonio,-33.9959,-72.3855
Place_0663,Chile,San Antonio,-34.0658,-72.3571
Place_0664,Chile,San Antonio,-34.0426,-72.3466
Place_0665,Chile,San Antonio,-33.9889,-72.3632
Place_0666,Chile,Chicureo Abajo,-33.2245,-70.6292
Place_0667,Argentina,Abra Pampa,-22.747,-66.8872
Place_0668,Chile,San Antonio,-34.0664,-72.2573
Place_0669,Chile,San Antonio,-34.0352,-72.3339
Place_0670,Chile,Tocopilla,-21.3541,-71.3548
Place_0671,Chile,Iquique,-19.7518,-68.9511
Place_0672,Peru,Locumba,-17.5596,-70.713
Place_0673,Chile,San Antonio,-33.9413,-72.3481
Place_0674,Chile,San Antonio,-33.9762,-72.3553
Place_0675,Chile,San Antonio,-33.9746,-72.3665
Place_0676,Chile,San Antonio,-33.9644,-72.3473
Place_0677,Chile,Calama,-21.2731,-68.8472
Place_0678,Chile,San Antonio,-33.971,-72.3656
Place_0679,Chile,San Antonio,-33.9804,-72.409
Place_0680,Chile,San Antonio,-33.9739,-72.4073
Place_0681,Peru,Sama Grande,-17.7617,-70.5489
Place_0682,Argentina,Abra Pampa,-22.7331,-66.4281
Place_0683,Chile,Calama,-22.0733,-68.7212
Place_0684,Chile,Calama,-21.7465,-68.7083
Place_0685,Chile,Arica,-18.7372,-71.3537
Place_0686,Chile,Ovalle,-30.46,-72.0736
Place_0687,Chile,Ovalle,-30.8356,-71.4156
Place_0688,Chile,Iquique,-19.4935,-69.4015
Place_0689,Chile,Tocopilla,-22.3062,-69.8762
Place_0690,Chile,Iquique,-20.0646,-69.9519
Place_0691,Chile,Calama,-21.1865,-68.7148
Place_0692,Bolivia,Atocha,-21.3542,-66.8061
Place_0693,Argentina,Abra Pampa,-22.6486,-66.49
Place_0694,Bolivia,Uyuni,-21.1907,-67.9707
Place_0695,Argentina,Antofagasta de la Sierra,-24.8589,-68.1547
Place_0696,Argentina,Calingasta,-31.6582,-69.6202
Place_0697,Argentina,San Antonio de los Cobres,-24.1538,-67.0362
Place_0698,Chile,Loncoche,-39.4108,-73.1423
Place_0699,Chile,Bio-Bio,-37.9618,-73.7188
Place_0700,Chile,Cañete,-37.9264,-73.7078
Place_0701,Chile,Vicuña,-29.6936,-69.7523
Place_0702,Chile,Puente Alto,-33.8654,-70.2637
Place_0703,Argentina,Las Ovejas,-36.3942,-70.9399
Place_0704,Argentina,San Antonio de los Cobres,-23.3498,-66.8972
Place_0705,Argentina,Caucete,-31.818,-67.7294
Place_0706,Argentina,San Antonio de los Cobres,-24.0744,-66.7701
Place_0707,Argentina,El Aguilar,-23.3354,-66.5983
Place_0708,Chile,Ovalle,-31.0829,-71.8205
Place_0709,Argentina,San Antonio de los Cobres,-24.0687,-66.9681
Place_0710,Argentina,Caucete,-31.4195,-68.1089
Place_0711,Chile,Calama,-21.0922,-68.9679
Place_0712,Argentina,San Antonio de los Cobres,-24.1923,-66.9595
Place_0713,Chile,Vilcún,-38.8738,-72.1559
Place_0714,Chile,Tomé,-36.1472,-73.4319
Place_0715,Chile,Vallenar,-28.9763,-71.7785
Place_0716,Chile,Los Andes,-32.1411,-69.9758
Place_0717,Chile,Illapel,-31.8179,-71.4475
Place_0718,Argentina,Tinogasta,-28.4459,-67.6985
Place_0719,Chile,Chimbarongo,-34.6988,-70.9763
Place_0720,Chile,Iquique,-20.9355,-69.2939
Place_0721,Chile,La Serena,-29.2852,-71.3312
Place_0722,Chile,Iquique,-19.6922,-68.9557
Place_0723,Argentina,Las Ovejas,-36.7313,-71.0065
Place_0724,Bolivia,Uyuni,-20.562,-67.1689
Place_0725,Argentina,Tinogasta,-28.194,-68.1056
Place_0726,Chile,Aisen,-44.7503,-80.7032
Place_0727,Argentina,San Antonio de los Cobres,-24.0694,-66.9829
Place_0728,Chile,Iquique,-20.2736,-70.2774
Place_0729,Peru,Chuquitira,-17.3194,-70.0611
Place_0730,Chile,Iquique,-19.8712,-69.907
Place_0731,Chile,La Ligua,-32.1294,-71.9279
Place_0732,Chile,Vallenar,-28.5873,-70.6501
Place_0733,Chile,Ovalle,-30.3814,-71.666
Place_0734,Chile,Vallenar,-28.3505,-71.519
Place_0735,Argentina,San Antonio de los Cobres,-24.0528,-67.0952
Place_0736,Chile,Iquique,-20.0721,-70.3076
Place_0737,Chile,San Vicente,-34.127,-71.1466
Place_0738,Bolivia,Uyuni,-21.3063,-67.2683
Place_0739,Argentina,San Antonio de los Cobres,-24.2706,-67.1613
Place_0740,Argentina,Abra Pampa,-22.9329,-66.5112
Place_0741,Chile,Iquique,-20.4747,-69.6887
Place_0742,Chile,San Pedro de Atacama,-22.7123,-67.0638
Place_0743,Bolivia,Uyuni,-21.2056,-67.2208
Place_0744,Chile,Iquique,-20.1695,-70.5728
Place_0745,Chile,Antofagasta,-22.9782,-69.9877
Place_0746,Argentina,San Antonio de los Cobres,-24.0761,-67.1481
Place_0747,Argentina,Las Ovejas,-37.0453,-71.1488
Place_0748,Argentina,San Martín de los Andes,-40.1441,-71.5065
Place_0749,Chile,Santa Cruz,-34.7819,-71.7976
Place_0750,Argentina,San Antonio de los Cobres,-24.1562,-67.2612
Place_0751,Chile,Iquique,-19.7016,-69.3065
Place_0752,Peru,Tarata,-17.4607,-69.8832
Place_0753,Chile,Ovalle,-30.7055,-71.9484
Place_0754,Peru,Palca,-17.6312,-69.8539
Place_0755,Chile,Calama,-22.9305,-69.7067
Place_0756,Chile,Valparaíso,-33.2128,-71.8907
Place_0757,Argentina,San Antonio de los Cobres,-24.348,-67.2238
Place_0758,Argentina,San Antonio de los Cobres,-24.3009,-67.2681
Place_0759,Argentina,San Antonio de los Cobres,-24.3321,-66.9585
Place_0760,Argentina,San Antonio de los Cobres,-24.2723,-67.1577
Place_0761,Chile,Valparaiso,-32.5841,-71.9852
Place_0762,Chile,Ovalle,-30.7128,-71.816
Place_0763,Bolivia,Colchani,-19.6572,-66.6783
Place_0764,Chile,Aisen,-45.5431,-76.804
Place_0765,Chile,Aisen,-45.5667,-76.6811
Place_0766,Chile,Taltal,-25.293,-70.8976
Place_0767,Chile,Calama,-22.8086,-69.2789
Place_0768,Chile,Iquique,-20.7603,-69.8625
Place_0769,Chile,Los Andes,-32.2039,-69.9055
Place_0770,Chile,Arica,-19.0531,-69.3772
Place_0771,Argentina,San Antonio de los Cobres,-24.2048,-67.1668
Place_0772,Peru,Estique,-17.5591,-69.844
Place_0773,Chile,Arica,-18.688,-69.3554
Place_0774,Chile,San Pedro de Atacama,-23.1101,-67.0282
Place_0775,Chile,Curicó,-35.0548,-71.1897
Place_0776,Argentina,Vinchina,-28.6652,-67.9118
Place_0777,Chile,Illapel,-31.2519,-73.2698
Place_0778,Argentina,San Antonio de los Cobres,-24.2956,-67.3221
Place_0779,Peru,Islay (Matarani),-17.7972,-72.7515
Place_0780,Peru,Islay (Matarani),-17.737,-72.6114
Place_0781,Chile,Puerto Chacabuco,-45.9319,-72.8011
Place_0782,Chile,Calama,-22.372,-68.5166
Place_0783,Peru,Islay (Matarani),-17.581,-72.5179
Place_0784,Argentina,San Antonio de los Cobres,-24.2738,-67.2173
Place_0785,Chile,San Pedro de Atacama,-23.0833,-67.9032
Place_0786,Chile,Iquique,-20.35,-69.1382
Place_0787,Chile,Valparaiso,-33.8597,-72.144
Place_0788,Chile,Vallenar,-28.5109,-72.524
Place_0789,Chile,San Pedro de Atacama,-22.4452,-67.716
Place_0790,Bolivia,Villazón,-22.0646,-65.9271
Place_0791,Argentina,San Antonio de los Cobres,-24.2679,-66.9874
Place_0792,Chile,Iquique,-20.0742,-69.0943
Place_0793,Chile,Illapel,-31.7342,-71.5342
Place_0794,Chile,Constitución,-35.3534,-72.3665
Place_0795,Argentina,San José de Jáchal,-29.9994,-69.1552
Place_0796,Chile,Constitución,-35.6995,-72.9226
Place_0797,Chile,Calama,-21.1183,-68.6786
Place_0798,Argentina,San Antonio de los Cobres,-24.2346,-67.0421
Place_0799,Chile,Calama,-21.1556,-68.7839
Place_0800,Chile,Los Ángeles,-37.4453,-72.2961
Place_0801,Chile,Iquique,-21.0813,-70.6408
Place_0802,Peru,Palca,-17.9391,-69.6838
Place_0803,Chile,Villa Presidente Frei,-33.3004,-70.302
Place_0804,Chile,Valparaíso,-33.1009,-72.2801
Place_0805,Chile,La Serena,-29.3524,-71.5954
Place_0806,Chile,Calama,-22.0071,-68.5725
Place_0807,Chile,Aisen,-45.641,-77.5476
Place_0808,Chile,Aisen,-45.6552,-77.5081
Place_0809,Argentina,San José de Jáchal,-29.2812,-69.395
Place_0810,Chile,Taltal,-25.0941,-71.0513
Place_0811,Bolivia,Uyuni,-21.1775,-67.2931
Place_0812,Chile,Illapel,-31.9796,-71.7043
Place_0813,Bolivia,Colchani,-20.7966,-68.3701
Place_0814,Chile,Tarapaca,-20.1017,-70.2228
Place_0815,Peru,Estique,-17.5833,-69.823
Place_0816,Argentina,San Antonio de los Cobres,-23.9696,-67.1406
Place_0817,Chile,Iquique,-19.7571,-69.4387
Place_0818,Chile,Constitución,-34.7235,-73.7707
Place_0819,Chile,Tocopilla,-21.3926,-69.8532
Place_0820,Chile,La Serena,-29.3824,-71.2305
Place_0821,Bolivia,Villazón,-21.9848,-66.0437
Place_0822,Argentina,San Antonio de los Cobres,-23.9581,-66.784
Place_0823,Chile,Iquique,-20.4858,-70.5959
Place_0824,Argentina,San Antonio de los Cobres,-23.9246,-66.9476
Place_0825,Chile,Taltal,-25.231,-71.0856
Place_0826,Chile,Ovalle,-30.7136,-71.462
Place_0827,Argentina,San Antonio de los Cobres,-24.2093,-67.2636
Place_0828,Chile,Coquimbo,-29.8919,-71.4366
Place_0829,Chile,Antofagasta,-24.1598,-68.9933
Place_0830,Chile,Panguipulli,-39.8331,-71.956
Place_0831,Chile,Arica,-19.3912,-71.1981
Place_0832,Argentina,San Antonio de los Cobres,-24.1646,-67.1115
Place_0833,Chile,Illapel,-31.753,-71.2806
Place_0834,Argentina,Tinogasta,-28.3456,-67.2347
Place_0835,Chile,Arica,-18.6296,-69.9899
Place_0836,Argentina,El Aguilar,-23.1507,-66.3535
Place_0837,Argentina,Tolhuin,-54.8137,-66.87
Place_0838,Argentina,San Antonio de los Cobres,-24.2795,-66.9812
Place_0839,Chile,Iquique,-21.0283,-69.1656
Place_0840,Chile,Iquique,-20.1032,-70.1956
Place_0841,Chile,Iquique,-19.9896,-71.0334
Place_0842,Argentina,San Antonio de los Cobres,-24.2065,-67.2824
Place_0843,Argentina,San Antonio de los Cobres,-24.1554,-67.4518
Place_0844,Bolivia,Uyuni,-21.1342,-67.959
Place_0845,Chile,Taltal,-25.3654,-70.8669
Place_0846,Peru,San Antonio,-17.3434,-70.8175
Place_0847,Bolivia,Colchani,-19.6469,-66.9865
Place_0848,Argentina,San Antonio de los Cobres,-24.3524,-67.2704
Place_0849,Chile,La Serena,-29.7223,-71.302
Place_0850,Argentina,Villa Basilio Nievas,-31.7493,-68.9337
Place_0851,Chile,Calama,-21.1257,-68.6639
Place_0852,Argentina,San Antonio de los Cobres,-24.2599,-66.9195
Place_0853,Chile,Iquique,-19.9589,-70.3542
Place_0854,Chile,La Serena,-29.4025,-71.1292
Place_0855,Peru,Palca,-18.2553,-69.7524
Place_0856,Chile,La Ligua,-32.2596,-71.7162
Place_0857,Chile,Corral,-39.4126,-74.9595
Place_0858,Chile,Ancud,-41.2677,-75.2093
Place_0859,Bolivia,Totoral,-18.6236,-67.0716
Place_0860,Argentina,Vinchina,-28.7978,-68.922
Place_0861,Argentina,Villa General Roca,-31.9049,-66.9508
Place_0862,Chile,Iquique,-19.9354,-69.7864
Place_0863,Chile,Taltal,-25.8569,-70.9713
Place_0864,Chile,Arica,-18.5627,-69.3708
Place_0865,Argentina,San Agustín de Valle Fértil,-31.1563,-67.301
Place_0866,Argentina,San Antonio de los Cobres,-23.468,-66.721
Place_0867,Bolivia,Colchani,-19.883,-66.9989
Place_0868,Chile,Temuco,-38.7211,-72.5547
Place_0869,Argentina,Barrancas,-35.9817,-69.9931
Place_0870,Argentina,San Antonio de los Cobres,-23.2378,-66.8978
Place_0871,Chile,Villa Presidente Frei,-33.3533,-70.1484
Place_0872,Argentina,Mendoza,-32.9068,-68.9913
Place_0873,Bolivia,Atocha,-21.8588,-67.0812
Place_0874,Argentina,Pocito,-31.7491,-68.7892
Place_0875,Argentina,San Antonio de los Cobres,-24.31,-67.2628
Place_0876,Chile,Ovalle,-30.5853,-71.7625
Place_0877,Chile,Iquique,-20.2391,-70.0605
Place_0878,Chile,Taltal,-25.4371,-69.3404
Place_0879,Argentina,San Antonio de los Cobres,-24.1396,-67.2694
Place_0880,Argentina,Villa Basilio Nievas,-31.8578,-68.9974
Place_0881,Argentina,Abra Pampa,-22.9676,-66.4054
Place_0882,Argentina,San Antonio de los Cobres,-23.3915,-66.9452
Place_0883,Argentina,Pocito,-31.8681,-68.8432
Place_0884,Argentina,Pocito,-31.8379,-68.806
Place_0885,Argentina,Pocito,-31.8325,-68.8542
Place_0886,Argentina,Pocito,-31.7882,-68.7944
Place_0887,Argentina,Pocito,-31.8572,-68.9023
Place_0888,Argentina,Pocito,-31.8715,-68.8527
Place_0889,Argentina,Pocito,-31.8334,-68.7992
Place_0890,Chile,Salamanca,-31.9479,-70.1189
Place_0891,Argentina,El Aguilar,-23.0737,-66.5528
Place_0892,Chile,Coquimbo,-30.141,-71.6164
Place_0893,Argentina,Mendoza,-32.4808,-69.5456
Place_0894,Chile,Illapel,-31.8151,-71.5175
Place_0895,Chile,Teno,-34.9539,-71.069
Place_0896,Argentina,San Antonio de los Cobres,-24.1256,-66.8982
Place_0897,Argentina,Londres,-27.9736,-66.9362
Place_0898,Chile,Aisen,-45.7246,-77.7395
Place_0899,Chile,Ovalle,-31.0388,-71.3822
Place_0900,Argentina,San Antonio de los Cobres,-23.9957,-67.2625
Place_0901,Chile,Aisen,-44.6457,-80.1411
Place_0902,Bolivia,Uyuni,-20.5928,-66.5275
Place_0903,Argentina,Chilecito,-29.0768,-67.7431
Place_0904,Argentina,San Antonio de los Cobres,-24.1902,-66.9147
Place_0905,Chile,Calama,-21.738,-68.7077
Place_0906,Chile,Iquique,-20.9259,-68.8516
Place_0907,Chile,Calama,-22.4888,-68.4786
Place_0908,Argentina,San Antonio de los Cobres,-24.1175,-66.7534
Place_0909,Chile,Santa Cruz,-34.6792,-71.8097
Place_0910,Argentina,San Antonio de los Cobres,-24.0412,-66.5729
Place_0911,Chile,Arica,-18.5811,-69.5384
Place_0912,Chile,Iquique,-21.0168,-69.4658
Place_0913,Argentina,San Antonio de los Cobres,-23.5419,-66.8337
Place_0914,Chile,Iquique,-20.3253,-69.9239
Place_0915,Chile,Coquimbo,-29.7891,-71.6479
Place_0916,Chile,Coquimbo,-29.7986,-71.5987
Place_0917,Chile,Illapel,-31.8407,-71.5618
Place_0918,Argentina,San Antonio de los Cobres,-24.3312,-67.1584
Place_0919,Chile,San Pedro de Atacama,-23.3582,-68.5155
Place_0920,Chile,Iquique,-19.5308,-69.2288
Place_0921,Argentina,San Antonio de los Cobres,-24.3389,-67.4066
Place_0922,Argentina,El Aguilar,-23.0958,-66.4782
Place_0923,Chile,Salamanca,-31.6815,-70.2268
Place_0924,Chile,Valparaíso,-33.0423,-72.2234
Place_0925,Chile,Vallenar,-27.5906,-72.087
Place_0926,Chile,Corral,-39.2948,-74.9122
Place_0927,Argentina,San Antonio de los Cobres,-24.3328,-67.2425
Place_0928,Argentina,San Antonio de los Cobres,-24.3463,-67.1634
Place_0929,Chile,Victoria,-38.1857,-72.4902
Place_0930,Chile,Iquique,-19.7559,-69.536
Place_0931,Chile,Ovalle,-30.8511,-71.3552
Place_0932,Argentina,San Antonio de los Cobres,-23.9845,-66.8015
Place_0933,Chile,San Pedro de Atacama,-23.4957,-68.8815
Place_0934,Chile,Calama,-22.753,-68.7593
Place_0935,Argentina,San Antonio de los Cobres,-24.2297,-67.1744
Place_0936,Chile,Machalí,-34.3794,-70.5241
